price_date,province_id,province_name,commodity_name,price,price_change,price_change_text,percentage_change,previous_date_text,source
2026-04-01,4,Riau,Beras,16400.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,4,Riau,Beras,16400.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,4,Riau,Beras,16450.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,4,Riau,Beras,16450.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,4,Riau,Beras,16450.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,4,Riau,Beras,16450.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,30,Sulawesi Barat,Beras,15000.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,30,Sulawesi Barat,Beras,15000.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,30,Sulawesi Barat,Beras,14700.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,30,Sulawesi Barat,Beras,14700.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,30,Sulawesi Barat,Beras,14450.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,30,Sulawesi Barat,Beras,14450.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,30,Sulawesi Barat,Beras,14350.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,30,Sulawesi Barat,Beras,14500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,30,Sulawesi Barat,Beras,14500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,30,Sulawesi Barat,Beras,14600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,30,Sulawesi Barat,Beras,14600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,26,Sulawesi Selatan,Beras,14350.0,-50.0,-Rp50,-0.35,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,26,Sulawesi Selatan,Beras,14350.0,-50.0,-Rp50,-0.35,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,26,Sulawesi Selatan,Beras,14300.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,26,Sulawesi Selatan,Beras,14300.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,26,Sulawesi Selatan,Beras,14200.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,26,Sulawesi Selatan,Beras,14200.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,26,Sulawesi Selatan,Beras,14100.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,26,Sulawesi Selatan,Beras,14100.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,26,Sulawesi Selatan,Beras,14250.0,150.0,Rp150,1.06,31 Des 25,PIHPS Bank Indonesia
2026-01-01,26,Sulawesi Selatan,Beras,14250.0,150.0,Rp150,1.06,31 Des 25,PIHPS Bank Indonesia
2026-01-30,26,Sulawesi Selatan,Beras,14200.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,26,Sulawesi Selatan,Beras,14200.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,26,Sulawesi Selatan,Beras,14250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,26,Sulawesi Selatan,Beras,14250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,26,Sulawesi Selatan,Beras,14250.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,26,Sulawesi Selatan,Beras,14250.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,26,Sulawesi Selatan,Beras,14250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,26,Sulawesi Selatan,Beras,14250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,26,Sulawesi Selatan,Beras,14300.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,26,Sulawesi Selatan,Beras,14300.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,28,Sulawesi Tengah,Beras,16700.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,28,Sulawesi Tengah,Beras,16700.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,28,Sulawesi Tengah,Beras,16350.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,28,Sulawesi Tengah,Beras,16350.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,28,Sulawesi Tengah,Beras,15600.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,28,Sulawesi Tengah,Beras,15600.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,28,Sulawesi Tengah,Beras,15400.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,28,Sulawesi Tengah,Beras,15400.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,28,Sulawesi Tengah,Beras,15350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,28,Sulawesi Tengah,Beras,15350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,28,Sulawesi Tengah,Beras,15300.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,28,Sulawesi Tengah,Beras,15400.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,28,Sulawesi Tengah,Beras,15400.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,27,Sulawesi Tenggara,Beras,16450.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,27,Sulawesi Tenggara,Beras,16450.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,27,Sulawesi Tenggara,Beras,16300.0,-50.0,-Rp50,-0.31,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,27,Sulawesi Tenggara,Beras,16300.0,-50.0,-Rp50,-0.31,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,27,Sulawesi Tenggara,Beras,15750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,27,Sulawesi Tenggara,Beras,15750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,27,Sulawesi Tenggara,Beras,15600.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,27,Sulawesi Tenggara,Beras,15600.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,27,Sulawesi Tenggara,Beras,15500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,27,Sulawesi Tenggara,Beras,15500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,27,Sulawesi Tenggara,Beras,15500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,27,Sulawesi Tenggara,Beras,15500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,27,Sulawesi Tenggara,Beras,15450.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,27,Sulawesi Tenggara,Beras,15450.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,27,Sulawesi Tenggara,Beras,15600.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,27,Sulawesi Tenggara,Beras,15600.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-06-01,27,Sulawesi Tenggara,Beras,15750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,27,Sulawesi Tenggara,Beras,15750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,29,Sulawesi Utara,Beras,16550.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,29,Sulawesi Utara,Beras,16550.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,29,Sulawesi Utara,Beras,16450.0,-50.0,-Rp50,-0.3,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,29,Sulawesi Utara,Beras,16450.0,-50.0,-Rp50,-0.3,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,29,Sulawesi Utara,Beras,16050.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,29,Sulawesi Utara,Beras,16050.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,29,Sulawesi Utara,Beras,14900.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,29,Sulawesi Utara,Beras,14900.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,29,Sulawesi Utara,Beras,15000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,29,Sulawesi Utara,Beras,15000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,29,Sulawesi Utara,Beras,15000.0,-50.0,-Rp50,-0.33,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,29,Sulawesi Utara,Beras,15000.0,-50.0,-Rp50,-0.33,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,29,Sulawesi Utara,Beras,15000.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,29,Sulawesi Utara,Beras,15000.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,29,Sulawesi Utara,Beras,14900.0,50.0,Rp50,0.34,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,29,Sulawesi Utara,Beras,14900.0,50.0,Rp50,0.34,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,29,Sulawesi Utara,Beras,14950.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,29,Sulawesi Utara,Beras,14950.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,29,Sulawesi Utara,Beras,15050.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,29,Sulawesi Utara,Beras,15050.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,3,Sumatera Barat,Beras,17150.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,3,Sumatera Barat,Beras,17150.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,3,Sumatera Barat,Beras,17100.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,3,Sumatera Barat,Beras,17100.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,3,Sumatera Barat,Beras,17050.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,3,Sumatera Barat,Beras,17050.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,3,Sumatera Barat,Beras,17600.0,450.0,Rp450,2.62,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,3,Sumatera Barat,Beras,17600.0,450.0,Rp450,2.62,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,3,Sumatera Barat,Beras,18200.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,3,Sumatera Barat,Beras,18200.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,3,Sumatera Barat,Beras,18250.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,3,Sumatera Barat,Beras,18250.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,3,Sumatera Barat,Beras,18300.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,3,Sumatera Barat,Beras,18300.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,3,Sumatera Barat,Beras,18150.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,3,Sumatera Barat,Beras,18150.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,3,Sumatera Barat,Beras,18150.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,3,Sumatera Barat,Beras,18150.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,3,Sumatera Barat,Beras,17850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,3,Sumatera Barat,Beras,17850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,8,Sumatera Selatan,Beras,15500.0,100.0,Rp100,0.65,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,8,Sumatera Selatan,Beras,15500.0,100.0,Rp100,0.65,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,8,Sumatera Selatan,Beras,15500.0,-50.0,-Rp50,-0.32,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,8,Sumatera Selatan,Beras,15500.0,-50.0,-Rp50,-0.32,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,8,Sumatera Selatan,Beras,15500.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,8,Sumatera Selatan,Beras,15500.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,8,Sumatera Selatan,Beras,15500.0,50.0,Rp50,0.32,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,8,Sumatera Selatan,Beras,15500.0,50.0,Rp50,0.32,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,8,Sumatera Selatan,Beras,15500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,8,Sumatera Selatan,Beras,15500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,8,Sumatera Selatan,Beras,15500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,8,Sumatera Selatan,Beras,15500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,8,Sumatera Selatan,Beras,15650.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,8,Sumatera Selatan,Beras,15650.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,8,Sumatera Selatan,Beras,15800.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,8,Sumatera Selatan,Beras,15800.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,8,Sumatera Selatan,Beras,15800.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,8,Sumatera Selatan,Beras,15800.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,8,Sumatera Selatan,Beras,15950.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,8,Sumatera Selatan,Beras,15950.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,2,Sumatera Utara,Beras,14900.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-09-01,2,Sumatera Utara,Beras,14900.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,2,Sumatera Utara,Beras,14650.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-01,2,Sumatera Utara,Beras,14650.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,2,Sumatera Utara,Beras,14550.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-10-31,2,Sumatera Utara,Beras,14550.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,2,Sumatera Utara,Beras,14700.0,150.0,Rp150,1.03,28 Nov 25,PIHPS Bank Indonesia
2025-12-01,2,Sumatera Utara,Beras,14700.0,150.0,Rp150,1.03,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,2,Sumatera Utara,Beras,15100.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-01,2,Sumatera Utara,Beras,15100.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,2,Sumatera Utara,Beras,15050.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-01-30,2,Sumatera Utara,Beras,15050.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,2,Sumatera Utara,Beras,14800.0,-100.0,-Rp100,-0.67,26 Feb 26,PIHPS Bank Indonesia
2026-02-27,2,Sumatera Utara,Beras,14800.0,-100.0,-Rp100,-0.67,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,2,Sumatera Utara,Beras,14850.0,50.0,Rp50,0.34,31 Mar 26,PIHPS Bank Indonesia
2026-04-01,2,Sumatera Utara,Beras,14850.0,50.0,Rp50,0.34,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,2,Sumatera Utara,Beras,14800.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-05-01,2,Sumatera Utara,Beras,14800.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,2,Sumatera Utara,Beras,14900.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2026-06-01,2,Sumatera Utara,Beras,14900.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,1,Aceh,Cabai Merah,51400.0,9900.0,Rp9900,23.86,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,1,Aceh,Cabai Merah,80700.0,-100.0,-Rp100,-0.12,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,1,Aceh,Cabai Merah,69650.0,-2050.0,-Rp2050,-2.86,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,1,Aceh,Cabai Merah,109600.0,-24300.0,-Rp24300,-18.15,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,1,Aceh,Cabai Merah,31050.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,1,Aceh,Cabai Merah,33850.0,2400.0,Rp2400,7.63,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,1,Aceh,Cabai Merah,32300.0,-1550.0,-Rp1550,-4.58,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,1,Aceh,Cabai Merah,26650.0,-100.0,-Rp100,-0.37,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,1,Aceh,Cabai Merah,35400.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,1,Aceh,Cabai Merah,50850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,17,Bali,Cabai Merah,32200.0,2850.0,Rp2850,9.71,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,17,Bali,Cabai Merah,48150.0,100.0,Rp100,0.21,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,17,Bali,Cabai Merah,47750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,17,Bali,Cabai Merah,49350.0,-100.0,-Rp100,-0.2,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,17,Bali,Cabai Merah,32750.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,17,Bali,Cabai Merah,30600.0,1300.0,Rp1300,4.44,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,17,Bali,Cabai Merah,42200.0,-450.0,-Rp450,-1.06,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,17,Bali,Cabai Merah,41000.0,500.0,Rp500,1.23,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,17,Bali,Cabai Merah,47850.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,17,Bali,Cabai Merah,54000.0,-1600.0,-Rp1600,-2.88,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,11,Banten,Cabai Merah,42700.0,2550.0,Rp2550,6.35,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,11,Banten,Cabai Merah,57350.0,-800.0,-Rp800,-1.38,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,11,Banten,Cabai Merah,63200.0,-500.0,-Rp500,-0.78,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,11,Banten,Cabai Merah,68250.0,-900.0,-Rp900,-1.3,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,11,Banten,Cabai Merah,39400.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,11,Banten,Cabai Merah,39150.0,-250.0,-Rp250,-0.63,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,11,Banten,Cabai Merah,40300.0,-2600.0,-Rp2600,-6.06,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,11,Banten,Cabai Merah,39950.0,-400.0,-Rp400,-0.99,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,11,Banten,Cabai Merah,52650.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,11,Banten,Cabai Merah,68350.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,7,Bengkulu,Cabai Merah,43800.0,7550.0,Rp7550,20.83,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,7,Bengkulu,Cabai Merah,59450.0,1250.0,Rp1250,2.15,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,7,Bengkulu,Cabai Merah,57550.0,-2700.0,-Rp2700,-4.48,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,7,Bengkulu,Cabai Merah,69300.0,6750.0,Rp6750,10.79,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,7,Bengkulu,Cabai Merah,46750.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,7,Bengkulu,Cabai Merah,33900.0,600.0,Rp600,1.8,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,7,Bengkulu,Cabai Merah,34500.0,-1150.0,-Rp1150,-3.23,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,7,Bengkulu,Cabai Merah,31000.0,-750.0,-Rp750,-2.36,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,7,Bengkulu,Cabai Merah,44000.0,800.0,Rp800,1.85,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,7,Bengkulu,Cabai Merah,67500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,15,DI Yogyakarta,Cabai Merah,35250.0,1250.0,Rp1250,3.68,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,15,DI Yogyakarta,Cabai Merah,44650.0,-500.0,-Rp500,-1.11,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,15,DI Yogyakarta,Cabai Merah,48250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,15,DI Yogyakarta,Cabai Merah,58150.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,15,DI Yogyakarta,Cabai Merah,50000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,15,DI Yogyakarta,Cabai Merah,34400.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,15,DI Yogyakarta,Cabai Merah,38650.0,-1350.0,-Rp1350,-3.38,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,15,DI Yogyakarta,Cabai Merah,41250.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,15,DI Yogyakarta,Cabai Merah,44750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,15,DI Yogyakarta,Cabai Merah,66400.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,13,DKI Jakarta,Cabai Merah,48150.0,2850.0,Rp2850,6.29,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,13,DKI Jakarta,Cabai Merah,65550.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,13,DKI Jakarta,Cabai Merah,65200.0,450.0,Rp450,0.69,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,13,DKI Jakarta,Cabai Merah,73450.0,1650.0,Rp1650,2.3,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,13,DKI Jakarta,Cabai Merah,48900.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
